"","Longitude","Latitude","Date","Survey_Type"
"207056","W77.01141","N38.90589","09/30/11",""
"134646","W77.06783","N38.92432","09/24/11","Other"
"114945","W77.03557","N38.92942","03/18/16","Other"
"171658","W77.0616","N38.91487","05/01/19",""
"25488","W77.01547","N38.95233","05/06/16","random"
"153229","W77.05271","N38.9196","02/13/18",NA
"124017","W77.02528","N38.92711","04/15/15",""
"45446","W77.00767","N38.94723","04/05/15",NA
"37121","W77.04928","N38.9493","04/04/20","Other"
"215567","W77.01469","N38.90371","03/28/18",NA
"52546","W77.00923","N38.94542","11/13/16",NA
"84257","W77.01656","N38.9373","12/17/10","N/A"
"20186","W77.02918","N38.95366","02/22/10","otehr"
"94155","W77.02528","N38.93475","11/19/17",""
"28286","W77.02264","N38.9516","06/28/18","random"
"38546","W77.04882","N38.94893","03/07/10","otehr"
"53652","W77.05848","N38.94505","03/05/80","transect"
"79691","W77.06331","N38.93839","08/20/91","transect"
"95767","W77.06954","N38.93426","11/26/10","otehr"
"103244","W77.01235","N38.93245","11/30/11","other"
"79700","W77.06191","N38.93839","06/05/18","N/A"
"25113","W77.00004","N38.95245","09/28/19",NA
"36915","W77.00752","N38.94942","12/25/15","random"
"106367","W77.04274","N38.9316","11/01/18","random"
"143933","W77.02404","N38.92202","10/23/17","random"
"192697","W77.03308","N38.90953","05/31/15","other"
"444","W77.00331","N38.95875","03/20/15","nontransect"
"163969","W77.00409","N38.91693","04/06/10","Other"
"159785","W77.06518","N38.9179","02/11/02","transect"
"9260","W77.05895","N38.91474","11/02/14","transect4"
"8132","W77.0337","N38.91972","02/11/15","transect"
"123","W77.02232","N38.95681","10/13/18","transect"
"42499","W77.02373","N38.94796","06/20/90","transect"
"74521","W77.05645","N38.93972","02/21/19","Other"
"140399","W77.0577","N38.92287","10/18/14","nontransect"
"45700","W77.04196","N38.94711","12/23/11","otehr"
"204360","W77.06222","N38.9065","08/11/79","transect"
"60469","W77.03027","N38.94336","07/21/13","N/A"
"94398","W77.06128","N38.93463","06/06/91","transect"
"20792","W77.00861","N38.95354","04/29/88","Transect4"
"113256","W77.00331","N38.9299","02/18/20","random"
"213274","W77.00269","N38.90432","08/24/06","Transect3"
"173644","W77.04757","N38.91438","03/19/19",""
"3137","W77.01266","N38.94154","10/14/15","Transect1"
"35876","W77.0217","N38.94966","06/01/10","nontransect"
"50163","W77.01126","N38.94602","10/17/12","N/A"
"194222","W77.01702","N38.90917","02/03/18","opportunistic"
"10090","W77.05131","N38.9562","12/26/17",""
"21757","W77.00596","N38.95329","01/12/13","Other"
"33485","W77.02497","N38.95026","12/23/10","otehr"
"145510","W76.99988","N38.92166","10/02/14",""
"183095","W77.05209","N38.91196","05/11/12","otehr"
"121381","W77.06674","N38.92772","04/09/15","opportunistic"
"156362","W77.00767","N38.91887","10/31/93","Transect3"
"97374","W77.04071","N38.9339","03/08/16","other"
"63218","W77.04508","N38.94263","01/13/85","Transect4"
"173269","W77.03214","N38.9145","04/23/19","N/A"
"9087","W77.04866","N38.91535","07/07/17","transect"
"98420","W77.02544","N38.93366","07/09/19","other"
"105604","W77.01391","N38.93184","11/22/17",""
"169400","W77.04414","N38.91547","06/04/13","N/A"
"85691","W77.06674","N38.95657","05/14/13","opportunistic"
"32453","W77.03806","N38.95051","04/06/20","N/A"
"88087","W77.01064","N38.93633","04/27/20","other"
"92040","W77.05941","N38.93523","01/23/10","random"
"133993","W77.02186","N38.92457","12/04/14",NA
"53875","W77.02373","N38.94505","08/07/14","Other"
"127502","W76.99926","N38.92626","06/22/17",""
"208571","W77.07079","N38.90541","02/09/17",""
"111589","W77.04149","N38.93026","09/04/19","opportunistic"
"16774","W77.04383","N38.95451","07/27/12","nontransect"
"23598","W77.01453","N38.95281","06/10/12","N/A"
"4928","W77.01064","N38.93342","12/06/17","transect"
"16953","W77.01593","N38.95451","07/01/90","transect"
"125406","W77.03043","N38.92675","08/15/12",""
"101178","W77.03884","N38.93293","03/15/94","transect3"
"114437","W77.04087","N38.92954","10/11/15","random"
"16158","W77.06596","N38.95463","02/03/17","random"
"2868","W77.01032","N38.94275","09/17/13","transect"
"8333","W77.0351","N38.91863","12/14/18","Transect"
"92453","W77.06892","N38.93511","03/13/86","transect"
"15378","W77.03978","N38.95487","03/10/12","N/A"
"79184","W77.06845","N38.93851","12/16/12","Other"
"214244","W76.99926","N38.90407","09/12/15","Other"
"194220","W77.01734","N38.90917","09/11/98","Transect"
"74037","W77.05801","N38.93984","06/03/11","N/A"
"175805","W77.00627","N38.9139","01/26/11",""
"136443","W77.00939","N38.92396","12/02/78","transect"
"162880","W77.02606","N38.91717","03/07/15","otehr"
"154277","W77.03713","N38.91935","07/01/07","transect4"
"31882","W77.05318","N38.95063","11/20/19","Other"
"24026","W77.0217","N38.95269","09/13/81","transect"
"4712","W77.003","N38.95766","09/16/05","transect"
"116987","W77.01282","N38.92893","08/04/15","random"
"183838","W77.01017","N38.91183","03/20/83","transects"
"208595","W77.06705","N38.90541","04/10/14",""
"149280","W77.00331","N38.92069","11/27/98","transect"
"12698","W77.01422","N38.9556","05/13/18","random"
"127778","W77.03012","N38.92614","06/13/10",""
"155252","W77.03292","N38.91911","10/17/17",""
"174795","W77.01593","N38.91414","09/30/11",""
"48938","W77.05443","N38.94627","04/14/82","Transect"
"201446","W76.99926","N38.90735","03/18/16","Other"
"201273","W77.02622","N38.90735","05/01/19",""
"88301","W77.05115","N38.9362","05/06/16","random"
"212497","W77.04991","N38.90444","02/13/18",NA
"81771","W77.03464","N38.9379","04/15/15",""
"128987","W77.06331","N38.92578","04/05/15",NA
"89967","W77.01313","N38.93584","04/04/20","Other"
"131178","W77.01734","N38.92529","03/28/18",NA
"38430","W77.06689","N38.94893","11/13/16",NA
"142468","W77.03074","N38.92238","10/20/97","transect"
"59598","W77.01827","N38.9436","02/22/10","otehr"
"44864","W77.02451","N38.94736","11/19/17",""
"139000","W77.05412","N38.92323","06/28/18","random"
"10186","W77.06082","N38.91062","03/27/12","transect"
"11180","W77.02404","N38.90577","09/05/19","transect"
"9835","W77.01718","N38.95632","08/21/12","other"
"61354","W77.04009","N38.94311","11/26/10","otehr"
"208990","W77.00549","N38.90541","11/30/11","other"
"174751","W77.02279","N38.91414","06/05/18","N/A"
"198661","W77.06393","N38.90795","09/15/08","transect"
"3886","W77.02061","N38.9379","05/23/13","transect"
"29787","W77.01032","N38.95123","12/08/02","transect"
"195487","W77.04149","N38.9088","10/23/17","random"
"213164","W77.01983","N38.90432","05/31/15","other"
"124358","W77.04601","N38.92699","09/05/84","transect4"
"110201","W77.03619","N38.93063","04/06/10","Other"
"141192","W77.00799","N38.92275","03/11/14","random"
"144442","W77.01858","N38.9219","11/23/10","Other"
"168280","W77.07095","N38.91572","02/06/18","opportunistic"
"38514","W77.0538","N38.94893","04/29/10","other"
"2073","W77.01625","N38.94711","01/17/14","transect"
"135922","W77.01671","N38.92408","02/21/19","Other"
"154239","W77.04305","N38.91935","10/18/14","nontransect"
"28454","W77.07032","N38.95148","12/23/11","otehr"
"157546","W77.04476","N38.9185","07/26/01","transect"
"216899","W77.02871","N38.90335","07/21/13","N/A"
"19412","W77.06549","N38.95826","05/16/18","Other"
"89943","W77.01687","N38.93584","04/21/14","otehr"
"207888","W77.02949","N38.90565","02/18/20","random"
"58177","W77.01812","N38.94396","08/03/14",""
"92015","W77.06331","N38.93523","03/19/19",""
"210390","W77.00892","N38.90504","02/20/11","opportunistic"
"45262","W77.03635","N38.94723","06/01/10","nontransect"
"84278","W77.01328","N38.9373","10/17/12","N/A"
"4733","W77.01749","N38.93414","01/13/13","transect"
"67320","W77.07063","N38.94154","12/26/17",""
"199561","W77.07141","N38.90771","01/12/13","Other"
"179610","W77.00425","N38.91293","12/23/10","otehr"
"214960","W77.03541","N38.90383","10/02/14",""
"35414","W77.01983","N38.94978","05/11/12","otehr"
"190519","W77.00315","N38.91014","04/09/15","opportunistic"
"186915","W77.04773","N38.91099","02/04/18",""
"126095","W77.07079","N38.92651","03/08/16","other"
"11234","W77.03308","N38.90541","02/23/14","transect"
"211011","W77.05988","N38.9048","04/23/19","N/A"
"133635","W77.00378","N38.92469","01/15/14",NA
"184101","W77.04305","N38.91171","07/09/19","other"
"61576","W77.00549","N38.94311","11/22/17",""
"189763","W77.0471","N38.91026","06/04/13","N/A"
"21738","W77.00892","N38.95329","05/14/13","opportunistic"
"64867","W77.0097","N38.94227","04/06/20","N/A"
"95845","W77.05739","N38.93426","04/27/20","other"
"202629","W77.03651","N38.90698","01/23/10","random"
"41120","W77.01702","N38.94833","12/04/14",NA
"122096","W77.02918","N38.9276","08/07/14","Other"
"199411","W77.02092","N38.90783","06/22/17",""
"1646","W77.02045","N38.94881","07/01/15","transect"
"112937","W77.05302","N38.9299","09/04/19","opportunistic"
"106821","W77.04586","N38.93148","11/06/89","Transect3"
"125496","W77.0164","N38.92675","06/10/12","N/A"
"93118","W77.03915","N38.93499","03/19/80","transect1"
"92643","W77.03931","N38.93511","08/10/19","otehr"
"181734","W77.04258","N38.91232","08/15/12",""
"182916","W77.00612","N38.91208","06/30/11","other"
"121384","W77.06627","N38.92772","10/11/15","random"
"6855","W77.04601","N38.92554","03/27/16","transect"
"50310","W77.06222","N38.9459","10/12/78","transect"
"165917","W77.06986","N38.91632","09/24/15","other"
"41876","W77.04695","N38.94808","08/19/13",""
"30573","W77.03557","N38.95099","03/10/12","N/A"
"196146","W77.01266","N38.90868","12/16/12","Other"
"31020","W77.03978","N38.95087","09/12/15","Other"
"159650","W77.01235","N38.91802","02/06/81","Transect4"
"201186","W77.03978","N38.90735","08/27/07","transect"
"78457","W77.03401","N38.93875","01/26/11",""
"7914","W77.02669","N38.92069","08/25/10","transect"
"40097","W77.02871","N38.94857","06/02/07","transect"
"3922","W77.01952","N38.93778","02/23/20","transect"
"157177","W77.0284","N38.91863","11/20/19","Other"
"10072","W77.03635","N38.91123","09/12/11","transect"
"166556","W77.04414","N38.9162","04/05/87","TRANSECT"
"147446","W77.06752","N38.92105","08/04/15","random"
"168861","W77.05427","N38.91559","04/06/99","Transect"
"82895","W77.00721","N38.93766","04/10/14",""
"77251","W77.05053","N38.95681","12/31/83","transect4"
"131112","W77.02762","N38.92529","05/13/18","random"
"9833","W77.02825","N38.91244","03/14/12","transect"
"126228","W77.05006","N38.92651","10/17/17",""
"175344","W77.00425","N38.91402","10/06/97","transect"
"5848","W77.04757","N38.95729","09/24/11","Other"
"143033","W77.01656","N38.92226","03/18/16","Other"
"3334","W77.07001","N38.9579","05/01/19",""
"3911","W77.03245","N38.93778","06/01/18","transect"
"119349","W77.01406","N38.92832","02/13/18",NA
"191055","W77.06736","N38.90989","04/15/15",""
"137887","W77.00596","N38.9236","12/28/01","second_transect"
"74281","W77.01999","N38.93984","04/04/20","Other"
"54856","W77.01858","N38.94481","03/28/18",NA
"185764","W77.00549","N38.91135","11/13/16",NA
"4570","W77.00736","N38.93511","05/28/11","transect"
"127321","W77.02747","N38.92626","02/22/10","otehr"
"80778","W77.04165","N38.93814","11/19/17",""
"5830","W77.02591","N38.93002","03/19/15","transect"
"169323","W77.05614","N38.91547","03/07/10","otehr"
"80003","W77.01469","N38.93839","11/28/13","nontransect"
"18961","W77.07235","N38.9539","08/21/12","other"
"127857","W77.0178","N38.92614","11/26/10","otehr"
"8972","W77.05443","N38.91572","03/16/11","transect"
"154647","W77.05334","N38.91923","06/05/18","N/A"
"14173","W77.00596","N38.95523","09/28/19",NA
"199351","W77.03027","N38.90783","12/25/15","random"
"81550","W77.06908","N38.9379","11/01/18","random"
"31484","W77.04134","N38.95075","04/19/09","transect"
"102624","W77.0351","N38.93257","05/31/15","other"
"178210","W77.00082","N38.91329","03/20/15","nontransect"
"47906","W77.06752","N38.94651","04/06/10","Other"
"5002","W77.03167","N38.95754","03/11/14","random"
"3815","W77.06892","N38.95778","11/23/10","Other"
"18515","W77.06799","N38.95402","02/06/18","opportunistic"
"193055","W77.05115","N38.90941","04/29/10","other"
"57607","W77.03308","N38.94408","08/01/16",NA
"63797","W77.02871","N38.94251","02/21/19","Other"
"57316","W77.00456","N38.9442","10/18/14","nontransect"
"166448","W77.06097","N38.9162","12/23/11","otehr"
"9111","W77.05614","N38.95645","01/14/10","nontransect"
"209689","W77.0443","N38.90516","07/21/13","N/A"
"1387","W77.02482","N38.94978","12/01/10","transect"
"110841","W77.01032","N38.93051","04/21/14","otehr"
"114581","W77.01843","N38.92954","02/18/20","random"
"121022","W77.04882","N38.92784","08/03/14",""
"204798","W77.06783","N38.90638","03/19/19",""
"58299","W76.9991","N38.94396","04/10/96","transect"
"45715","W77.03962","N38.94711","01/25/07","Transect1"
"188509","W77.02092","N38.91062","10/17/12","N/A"
"10844","W77.01438","N38.90698","07/13/19","transect"
"83881","W77.00128","N38.93742","12/26/17",""
"46152","W77.04539","N38.94699","01/12/13","Other"
"139960","W77.05225","N38.92299","12/23/10","otehr"
"23625","W77.01032","N38.95281","10/02/14",""
"196587","W77.0178","N38.90856","04/11/04","transect"
"119719","W77.03027","N38.9282","04/09/15","opportunistic"
"31249","W77.00409","N38.95087","02/04/18",""
"109267","W77.03401","N38.93087","03/08/16","other"
"205023","W77.03276","N38.90638","01/02/17","random"
"100139","W77.05302","N38.93317","04/23/19","N/A"
"61472","W77.0217","N38.94311","01/15/14",NA
"152596","W77.00362","N38.91984","07/09/19","other"
"59902","W77.04476","N38.94348","04/04/94","transect"
"56401","W76.99941","N38.94445","06/04/13","N/A"
"3892","W77.01827","N38.9379","06/06/19","transect_2"
"126707","W77.04928","N38.92638","04/06/20","N/A"
"101313","W77.0178","N38.93293","04/27/20","other"
"209517","W77.0711","N38.90516","01/23/10","random"
"40493","W77.04087","N38.94845","03/03/01","Transect4"
"111482","W77.05817","N38.93026","08/07/14","Other"
"53331","W77.03464","N38.94517","06/22/17",""
"128576","W77.05349","N38.9259","02/09/17",""
"198023","W77.01562","N38.9082","09/04/19","opportunistic"
"15696","W77.06409","N38.95475","07/27/12","nontransect"
"18787","W77.0256","N38.95402","06/10/12","N/A"
"1774","W77.01422","N38.94845","12/26/12","transect"
"58696","W77.0111","N38.94384","08/10/19","otehr"
"166756","W77.01297","N38.9162","08/15/12",""
"33271","W77.05832","N38.95026","06/30/11","other"
"97953","W77.02435","N38.93378","10/11/15","random"
"87639","W77.00658","N38.93645","02/03/17","random"
"49561","W77.03121","N38.94614","07/12/17","nontransect"
"123942","W77.03697","N38.92711","05/29/82","transect"
"88901","W77.03152","N38.93608","08/19/13",""
"51988","W77.02232","N38.94554","03/10/12","N/A"
"1221","W77.00627","N38.95039","09/08/18","transect"
"203100","W77.03697","N38.90686","09/12/15","Other"
"94077","W77.03744","N38.93475","09/15/88","TRANSECT"
"121251","W77.01313","N38.92784","06/03/11","N/A"
"171133","W77.06954","N38.91499","01/26/11",""
"157248","W77.01734","N38.91863","04/07/19","nontransect"
"125578","W77.00362","N38.92675","03/07/15","otehr"
"187849","W77.04991","N38.91074","12/27/12",""
"164137","W77.05178","N38.91681","11/20/19","Other"
"7797","W77.051","N38.92129","09/22/16","transect"
"166311","W77.00845","N38.91632","01/22/20","N/A"
"161279","W77.05396","N38.91753","08/04/15","random"
"106659","W77.0711","N38.93148","06/11/19",NA
"215857","W77.04336","N38.90359","04/10/14",""
"71419","W77.02279","N38.94057","12/30/82","transect"
"135959","W77.01095","N38.92408","08/27/97","transect "
"100329","W77.02341","N38.93317","06/13/10",""
"213224","W77.01048","N38.90432","10/17/17",""
"204378","W77.05941","N38.9065","06/21/85","transect"
"29779","W77.01157","N38.95123","09/24/11","Other"
"212994","W77.04632","N38.90432","03/18/16","Other"
"12764","W77.00393","N38.9556","05/01/19",""
"146305","W77.02373","N38.92141","05/06/16","random"
"84801","W77.00565","N38.93717","02/13/18",NA
"83900","W77.07219","N38.9373","04/15/15",""
"11648","W77.02482","N38.90395","12/16/18","transect"
"78174","W77.00425","N38.93887","04/04/20","Other"
"127735","W77.03682","N38.92614","03/28/18",NA
"126126","W77.06596","N38.92651","11/13/16",NA
"29846","W77.00113","N38.95123","12/17/10","N/A"
"86157","W77.01593","N38.93681","02/22/10","otehr"
"13989","W77.03464","N38.95523","11/19/17",""
"109048","W77.06814","N38.93087","05/07/80","transect1"
"9717","W77.03884","N38.91305","02/28/11","transect"
"37520","W77.06097","N38.94917","11/28/13","nontransect"
"37126","W77.04851","N38.9493","01/08/90","transect"
"122995","W77.03682","N38.92735","11/26/10","otehr"
"147098","W77.04788","N38.92117","11/30/11","other"
