"","Longitude","Latitude","Date","Survey_Type"
"69683","77°4.3'W","38°56.46'N","15-Jul-84","transect"
"40874","77°3.32'W","38°56.9'N","19-Jul-84","transect"
"40282","76°59.99'W","38°56.91'N","20-Jul-84","transect3"
"77928","77°2.55'W","38°56.33'N","09-Aug-84","transect3"
"22088","77°1.69'W","38°57.19'N","15-Aug-84","transects"
"123724","77°4.26'W","38°55.63'N","16-Aug-84","transect"
"202736","77°1.19'W","38°54.42'N","20-Aug-84","transect"
"15403","77°2.15'W","38°57.29'N","22-Aug-84","second_transect"
"120702","77°1.49'W","38°55.68'N","27-Aug-84","transect"
"199194","77°3.28'W","38°54.47'N","29-Aug-84","Transect3"
"190371","77°1.57'W","38°54.61'N","05-Sep-84","TRANSECT"
"199444","77°0.95'W","38°54.47'N","11-Sep-84","first_transect"
"81558","77°4.07'W","38°56.27'N","18-Sep-84","transect"
"116392","77°1.9'W","38°55.74'N","21-Sep-84","transect"
"17263","77°2.49'W","38°57.26'N","09-Oct-84","Transect4"
"119112","77°3.06'W","38°55.7'N","14-Oct-84","transect1"
"106984","77°1.23'W","38°55.89'N","17-Oct-84","transect3"
"209722","77°2.35'W","38°54.31'N","30-Oct-84","transects"
"75112","77°0.6'W","38°57.42'N","05-Nov-84","transect"
"97037","77°1.16'W","38°56.04'N","06-Nov-84","transect"
"97326","77°2.89'W","38°56.03'N","11-Nov-84","transect"
"128251","77°1.82'W","38°55.56'N","14-Nov-84","Transect1"
"42764","77°3.38'W","38°56.87'N","15-Nov-84","transect"
"133704","77°4.01'W","38°55.47'N","23-Nov-84","transect4"
"16999","77°0.53'W","38°57.27'N","24-Nov-84","transect"
"199212","77°3.12'W","38°54.47'N","29-Nov-84","transect"
"103605","77°1.8'W","38°55.94'N","11-Dec-84","thirdtransect"
"178209","77°0.06'W","38°54.8'N","12-Dec-84","transects"
"146899","77°0.3'W","38°55.28'N","14-Dec-84","transect"
"122137","77°1.37'W","38°55.66'N","16-Dec-84","TRANSECT"
"151400","77°2.54'W","38°55.2'N","17-Dec-84","transect"
"1167","77°2.3'W","38°57.51'N","20-Dec-84","transect"
"186087","77°1.74'W","38°54.67'N","21-Dec-84","transect"
"141200","77°0.4'W","38°55.36'N","24-Dec-84","Transect2"
"7051","77°0.47'W","38°57.42'N","30-Dec-84","transect_2"
"147789","77°0.84'W","38°55.26'N","02-Jan-85","Transect1"
"45581","77°3.63'W","38°56.83'N","19-Jan-85","Transect3"
"36062","77°3.99'W","38°56.97'N","20-Jan-85","Transect5"
"25671","77°2.51'W","38°57.49'N","30-Jan-85","transect"
"146081","77°3.52'W","38°55.28'N","31-Jan-85","second_transect"
"101966","77°3.83'W","38°55.96'N","15-Feb-85","transect"
"204109","77°1.65'W","38°54.4'N","22-Feb-85","transect"
"152868","77°2.11'W","38°55.18'N","16-Mar-85","transect"
"76665","77°1.07'W","38°56.35'N","17-Mar-85","transect"
"116765","77°2.84'W","38°55.74'N","22-Mar-85","transect "
"121759","77°0.47'W","38°55.66'N","27-Mar-85","transect"
"113865","77°3.37'W","38°55.78'N","28-Mar-85","transect"
"139169","77°1.67'W","38°55.39'N","06-Apr-85","transect"
"125895","77°1.69'W","38°55.6'N","11-Apr-85","transect"
"50521","77°1.76'W","38°56.75'N","16-Apr-85","transect"
"137215","77°2.21'W","38°55.42'N","01-May-85","transect"
"56268","77°1.21'W","38°56.67'N","07-May-85","transect"
"29535","77°2.98'W","38°57.07'N","09-May-85","transect"
"117015","77°0.51'W","38°55.74'N","17-May-85","Transect3"
"101516","77°3.6'W","38°55.97'N","20-May-85","transect "
"110282","77°1.41'W","38°55.84'N","24-May-85","transect"
"158046","77°2.44'W","38°55.1'N","30-May-85","transect"
"89759","77°2.73'W","38°56.15'N","11-Jun-85","thirdtransect"
"134098","77°0.33'W","38°55.47'N","25-Jun-85","TRANSECT"
"144613","77°3.95'W","38°55.31'N","17-Jul-85","transect"
"109728","77°2.16'W","38°55.84'N","29-Jul-85","transect"
"155718","77°2.05'W","38°55.14'N","04-Aug-85","Transect"
"12172","77°1.34'W","38°57.34'N","05-Aug-85","transect1"
"87627","77°0.51'W","38°56.19'N","06-Aug-85","transect"
"29298","77°0.76'W","38°57.08'N","12-Aug-85","thirdtransect"
"100701","77°2.36'W","38°55.98'N","14-Aug-85","transect"
"80504","77°0.63'W","38°56.3'N","23-Aug-85","transect"
"112473","77°3.09'W","38°55.8'N","24-Aug-85","transect"
"207736","77°3.19'W","38°54.34'N","01-Sep-85","transect"
"131884","77°3.3'W","38°55.5'N","05-Sep-85","first_transect"
"98163","77°3.93'W","38°56.02'N","08-Sep-85","transects"
"74267","77°1.33'W","38°56.39'N","11-Sep-85","transect"
"47613","77°2.36'W","38°56.8'N","12-Sep-85","transect_2"
"28657","77°2.32'W","38°57.09'N","16-Sep-85","Transect1"
"14179","77°0.3'W","38°57.31'N","18-Sep-85","transect1"
"109814","77°1.36'W","38°55.84'N","02-Oct-85","transect"
"71221","77°3.22'W","38°56.43'N","06-Oct-85","transect"
"190090","77°4.2'W","38°54.61'N","17-Oct-85","transect_2"
"141001","77°2.27'W","38°55.36'N","24-Oct-85","transect"
"64811","77°1.11'W","38°56.54'N","12-Nov-85","transects"
"210430","77°0.16'W","38°54.3'N","18-Nov-85","transect"
"17414","77°1.08'W","38°57.26'N","28-Nov-85","transect"
"30849","77°3.99'W","38°57.05'N","07-Dec-85","transect_2"
"12863","77°1.19'W","38°57.51'N","10-Dec-85","transects"
"113922","77°2.84'W","38°55.78'N","31-Dec-85","transect4"
"160504","77°1.62'W","38°55.07'N","01-Jan-86","transect"
"36164","77°3.04'W","38°56.97'N","01-Jan-86","transect"
"144178","77°3.58'W","38°55.31'N","02-Jan-86","first_transect"
"133336","77°3.02'W","38°55.48'N","06-Jan-86","transect"
"28393","77°0.36'W","38°57.1'N","09-Jan-86","transect"
"138559","77°2.94'W","38°55.4'N","21-Jan-86","second_transect"
"192311","77°1.16'W","38°54.58'N","10-Feb-86","transect"
"165085","77°3.11'W","38°54.99'N","11-Feb-86","transect"
"204980","77°2.37'W","38°54.38'N","17-Feb-86","transect"
"91155","77°2.98'W","38°56.13'N","20-Feb-86","transect"
"106167","77°0'W","38°55.9'N","21-Feb-86","Transect4"
"94302","77°0.14'W","38°56.08'N","23-Feb-86","thirdtransect"
"117551","77°0.81'W","38°57.35'N","24-Feb-86","transect"
"42625","77°0.25'W","38°56.88'N","01-Mar-86","first_transect"
"189110","77°0.07'W","38°54.63'N","07-Mar-86","first_transect"
"80639","77°3.8'W","38°56.29'N","11-Mar-86","transect"
"216770","77°2.93'W","38°54.2'N","31-Mar-86","transect"
"150443","77°2.62'W","38°55.22'N","14-Apr-86","transect"
"185530","77°2.52'W","38°54.68'N","21-Apr-86","transect"
"105437","77°2.4'W","38°55.91'N","08-May-86","transect"
"107395","77°1.82'W","38°55.88'N","10-May-86","transects"
"35690","77°3.04'W","38°56.98'N","13-May-86","thirdtransect"
"89910","77°1.32'W","38°56.15'N","24-May-86","transect"
"68918","77°2.59'W","38°56.47'N","25-May-86","transect"
"177206","77°0.57'W","38°54.81'N","01-Jun-86","transect"
"47162","77°2.14'W","38°56.81'N","05-Jul-86","transect"
"97863","77°2.3'W","38°56.03'N","13-Jul-86","transect"
"117637","77°3.56'W","38°55.72'N","17-Jul-86","transect"
"105776","77°3.66'W","38°55.9'N","08-Aug-86","transect_2"
"12443","77°3.24'W","38°57.34'N","05-Sep-86","Transect2"
"133359","77°2.81'W","38°55.48'N","07-Sep-86","transect"
"103622","77°1.64'W","38°55.94'N","25-Sep-86","transect4"
"51280","77°3.53'W","38°56.74'N","05-Oct-86","transect"
"75930","77°3.51'W","38°56.36'N","19-Oct-86","transect"
"145225","77°2.66'W","38°55.3'N","07-Nov-86","transect3"
"126563","77°4.3'W","38°55.58'N","10-Nov-86","transect3"
"49687","77°0.69'W","38°56.77'N","13-Nov-86","transect"
"157057","77°2.83'W","38°55.12'N","28-Nov-86","first_transect"
"43360","77°2.24'W","38°56.86'N","30-Nov-86","Transect2"
"149163","77°1.29'W","38°55.24'N","01-Dec-86","transect"
"181712","77°2.76'W","38°54.74'N","05-Dec-86","Transect4"
"185556","77°2.27'W","38°54.68'N","07-Dec-86","thirdtransect"
"74567","77°2.96'W","38°56.38'N","09-Dec-86","transect"
"129405","77°4.32'W","38°55.54'N","19-Dec-86","transect"
"159580","77°1.4'W","38°55.08'N","21-Dec-86","transect"
"114696","77°0.03'W","38°55.77'N","28-Dec-86","transect"
"170217","77°3.87'W","38°54.91'N","07-Jan-87","transect"
"162704","77°3.21'W","38°55.03'N","10-Jan-87","transect"
"194302","77°0.27'W","38°54.55'N","17-Jan-87","transect "
"42892","77°2.18'W","38°56.87'N","03-Feb-87","first_transect"
"212544","77°2.55'W","38°54.27'N","08-Feb-87","transect1"
"43831","77°2.27'W","38°56.86'N","11-Feb-87","transect"
"175389","77°4.27'W","38°54.83'N","18-Feb-87","transect"
"54232","77°2.52'W","38°56.7'N","21-Feb-87","transect"
"164983","77°4.06'W","38°54.99'N","25-Feb-87","transect"
"97850","77°2.42'W","38°56.03'N","13-Mar-87","transect_2"
"124625","77°0.26'W","38°55.62'N","15-Mar-87","transect"
"135485","77°0.66'W","38°55.45'N","18-Mar-87","transect"
"110055","77°3.54'W","38°55.84'N","23-Mar-87","first_transect"
"142051","77°1.31'W","38°55.35'N","25-Mar-87","Transect1"
"212466","77°3.28'W","38°54.27'N","26-Mar-87","transect "
"77048","77°1.92'W","38°56.35'N","01-Apr-87","transect"
"19893","77°0.06'W","38°57.23'N","19-Apr-87","transect"
"143359","77°2.38'W","38°55.33'N","29-Apr-87","Transect3"
"70701","77°3.65'W","38°56.44'N","02-May-87","transect"
"135473","77°0.77'W","38°55.45'N","03-May-87","transect3"
"63631","77°3.27'W","38°56.55'N","08-May-87","transect"
"102335","77°0.38'W","38°55.96'N","10-May-87","transect "
"25454","77°1.25'W","38°57.14'N","12-May-87","first_transect"
"39039","77°2.75'W","38°56.93'N","15-May-87","Transect5"
"172684","77°2.97'W","38°54.88'N","16-May-87","transects"
"174042","77°3.56'W","38°54.86'N","19-May-87","transect"
"25296","77°2.72'W","38°57.14'N","24-May-87","first_transect"
"194824","77°4.26'W","38°54.54'N","26-May-87","Transect5"
"215023","77°1.54'W","38°54.23'N","29-May-87","transect3"
"173629","77°2.99'W","38°54.86'N","31-May-87","thirdtransect"
"144164","77°3.71'W","38°55.31'N","03-Jun-87","transect"
"84567","77°2.53'W","38°56.23'N","09-Jun-87","thirdtransect"
"66256","77°0.89'W","38°56.51'N","11-Jun-87","second_transect"
"206242","77°3.86'W","38°54.36'N","13-Jun-87","transect"
"100638","77°2.95'W","38°55.98'N","27-Jun-87","transect_2"
"186713","77°0.32'W","38°54.67'N","05-Jul-87","second_transect"
"109192","77°2.74'W","38°55.85'N","17-Jul-87","transect"
"156659","77°2.12'W","38°55.12'N","28-Jul-87","transect"
"61447","77°1.54'W","38°56.59'N","09-Aug-87","transect"
"199744","77°2.57'W","38°54.46'N","29-Aug-87","transect_2"
"163079","77°4.14'W","38°55.02'N","08-Sep-87","transect"
"188762","77°3.32'W","38°54.63'N","18-Sep-87","transect"
"96419","77°2.51'W","38°56.05'N","19-Sep-87","transect3"
"140736","77°0.31'W","38°55.37'N","05-Oct-87","transect"
"86139","77°1.12'W","38°56.21'N","06-Oct-87","transect"
"107477","77°1.05'W","38°55.88'N","09-Oct-87","transect"
"87886","77°2.52'W","38°56.18'N","11-Oct-87","transect"
"11479","77°3.39'W","38°57.35'N","12-Oct-87","transect"
"70806","77°2.67'W","38°56.44'N","23-Oct-87","Transect5"
"120998","77°3.15'W","38°55.67'N","26-Oct-87","Transect5"
"100711","77°2.27'W","38°55.98'N","02-Nov-87","Transect"
"215075","77°1.05'W","38°54.23'N","03-Nov-87","transect3"
"54760","77°2.01'W","38°56.69'N","15-Nov-87","transect"
"204105","77°1.69'W","38°54.4'N","26-Nov-87","transect"
"172805","77°1.83'W","38°54.88'N","16-Dec-87","transect"
"106653","77°4.32'W","38°55.89'N","18-Dec-87","transect4"
"165720","77°1.6'W","38°54.99'N","20-Dec-87","transect"
"154443","77°0.68'W","38°55.16'N","21-Dec-87","transect"
"134576","77°0.29'W","38°55.47'N","29-Dec-87","transect"
"39461","77°3.24'W","38°56.92'N","02-Jan-88","transect"
"204241","77°0.41'W","38°54.4'N","03-Jan-88","transect"
"85592","77°1.81'W","38°56.22'N","05-Jan-88","transect"
"96742","77°3.92'W","38°56.04'N","15-Jan-88","first_transect"
"164038","77°4.03'W","38°55.01'N","03-Feb-88","transect3"
"56327","77°0.66'W","38°56.67'N","05-Feb-88","first_transect"
"51469","77°1.76'W","38°56.74'N","24-Feb-88","transect"
"80625","77°3.93'W","38°56.29'N","28-Feb-88","thirdtransect"
"157186","77°1.62'W","38°55.12'N","02-Mar-88","transect"
"172382","77°1.36'W","38°54.88'N","19-Mar-88","transect3"
"27669","77°2.7'W","38°57.1'N","21-Mar-88","transect"
"1506","77°3.56'W","38°57.5'N","23-Mar-88","Transect4"
"33799","77°2.99'W","38°57.01'N","03-Apr-88","transect"
"212189","77°1.44'W","38°54.27'N","09-Apr-88","transect"
"184408","77°4.14'W","38°54.7'N","11-Apr-88","Transect5"
"54551","77°3.97'W","38°56.69'N","13-Apr-88","transect3"
"151672","76°59.99'W","38°55.2'N","15-Apr-88","Transect4"
"176021","77°2.79'W","38°54.83'N","22-Apr-88","second_transect"
"114731","77°4.14'W","38°55.76'N","29-Apr-88","transect"
"95400","77°3.17'W","38°56.06'N","05-May-88","transect"
"207835","77°2.27'W","38°54.34'N","13-May-88","transect"
"110983","77°3.72'W","38°55.82'N","19-May-88","first_transect"
"54562","77°3.86'W","38°56.69'N","18-Jun-88","transect4"
"183777","77°1.18'W","38°54.71'N","03-Jul-88","Transect3"
"194130","77°1.88'W","38°54.55'N","09-Jul-88","thirdtransect"
"166334","77°0.29'W","38°54.98'N","16-Jul-88","Transect4"
"119292","77°1.38'W","38°55.7'N","21-Jul-88","Transect"
"54280","77°2.07'W","38°56.7'N","22-Jul-88","transect"
"141356","77°3.38'W","38°55.36'N","26-Jul-88","transect"
"115322","77°3.04'W","38°55.76'N","28-Jul-88","transect"
"181569","77°4.1'W","38°54.74'N","06-Aug-88","transects"
"159234","77°0.2'W","38°55.09'N","08-Aug-88","transect"
"38370","77°0.14'W","38°56.94'N","13-Aug-88","transect"
"100830","77°1.15'W","38°55.98'N","13-Sep-88","Transect5"
"91264","77°1.96'W","38°56.13'N","17-Sep-88","Transect1"
"166871","77°4.14'W","38°54.96'N","21-Sep-88","Transect2"
"178830","77°3.12'W","38°54.78'N","26-Sep-88","transect"
"113271","77°0.06'W","38°55.79'N","02-Oct-88","transect"
"161533","77°0.86'W","38°55.05'N","05-Oct-88","transect"
"145242","77°2.5'W","38°55.3'N","06-Oct-88","Transect4"
"59990","77°1.86'W","38°56.61'N","09-Oct-88","Transect2"
"209342","77°1.47'W","38°54.32'N","20-Oct-88","transect"
"153193","77°3.5'W","38°55.18'N","07-Nov-88","transect"
"35762","77°2.37'W","38°56.98'N","09-Nov-88","transect"
"73656","77°2.61'W","38°56.4'N","11-Nov-88","transect"
"165190","77°2.12'W","38°54.99'N","12-Nov-88","Transect1"
"17389","77°1.31'W","38°57.26'N","16-Nov-88","transect4"
"56023","77°3.5'W","38°56.67'N","17-Nov-88","transect"
"164489","77°4.25'W","38°55'N","18-Nov-88","transect"
"140668","77°0.95'W","38°55.37'N","22-Nov-88","transect"
"180374","77°1.98'W","38°54.76'N","24-Nov-88","transect3"
"132868","77°2.97'W","38°55.49'N","29-Nov-88","TRANSECT"
"159864","77°3.17'W","38°55.07'N","02-Dec-88","transect"
"113379","77°3.48'W","38°55.79'N","03-Dec-88","thirdtransect"
"76402","77°3.53'W","38°56.35'N","04-Dec-88","transect"
"170443","77°1.76'W","38°54.91'N","05-Dec-88","transect"
"116166","77°4.01'W","38°55.74'N","09-Dec-88","first_transect"
"123488","77°2.03'W","38°55.63'N","10-Dec-88","transect"
"176266","77°0.5'W","38°54.83'N","17-Dec-88","transect"
"93529","77°2.94'W","38°56.09'N","18-Dec-88","transect"
"153729","77°2.92'W","38°55.17'N","30-Dec-88","transect_2"
"179791","77°2.99'W","38°54.77'N","08-Jan-89","transect"
"40143","77°1.29'W","38°56.91'N","29-Jan-89","transect "
"136080","77°3.96'W","38°55.44'N","30-Jan-89","TRANSECT"
"142261","77°3.78'W","38°55.34'N","05-Feb-89","transect"
"37293","77°1.35'W","38°56.96'N","20-Feb-89","transect"
"170244","77°3.62'W","38°54.91'N","25-Feb-89","transect"
"75496","77°3.13'W","38°56.37'N","04-Mar-89","transect"
"121583","77°2.12'W","38°55.66'N","05-Mar-89","Transect"
"207725","77°3.29'W","38°54.34'N","07-Mar-89","transect"
"91069","77°3.78'W","38°56.13'N","09-Mar-89","transect"
"92854","77°0.39'W","38°56.11'N","16-Mar-89","transect"
"215774","77°3.38'W","38°54.22'N","19-Mar-89","transect"
"52459","77°1.37'W","38°56.73'N","29-Mar-89","transect"
"70752","77°3.17'W","38°56.44'N","02-Apr-89","Transect1"
"187022","77°1.86'W","38°54.66'N","03-Apr-89","transect"
"76296","77°0.09'W","38°56.36'N","08-Apr-89","thirdtransect"
"121213","77°1.14'W","38°55.67'N","12-Apr-89","transect"
"84299","77°0.6'W","38°56.24'N","13-Apr-89","transect "
"141126","77°1.1'W","38°55.36'N","16-Apr-89","first_transect"
"152834","77°2.42'W","38°55.18'N","22-Apr-89","transect"
"11649","77°1.8'W","38°57.35'N","28-Apr-89","transect"
"182670","77°2.67'W","38°54.72'N","29-Apr-89","transect"
"12379","77°3.84'W","38°57.34'N","02-May-89","transect"
"36072","77°3.9'W","38°56.97'N","06-May-89","Transect"
"109026","77°4.29'W","38°55.85'N","07-May-89","thirdtransect"
"59111","77°1.22'W","38°56.62'N","08-May-89","transect "
"184023","77°3.31'W","38°54.7'N","10-May-89","transect"
"73557","77°3.54'W","38°56.4'N","12-May-89","transect"
"166041","77°3.03'W","38°54.98'N","17-May-89","second_transect"
"66355","76°59.96'W","38°56.51'N","20-May-89","transect"
"163140","77°3.56'W","38°55.02'N","23-May-89","transect"
"190610","77°3.77'W","38°54.6'N","25-May-89","transect"
"59795","77°3.69'W","38°56.61'N","30-May-89","transect"
"51696","77°4.07'W","38°56.73'N","31-May-89","transect"
"32554","77°1.34'W","38°57.03'N","06-Jun-89","transect"
"134343","77°2.47'W","38°55.47'N","15-Jun-89","thirdtransect"
"179232","77°3.79'W","38°54.78'N","16-Jun-89","transect"
"217119","77°4.1'W","38°54.19'N","26-Jun-89","transect"
"78453","77°2.08'W","38°56.33'N","10-Jul-89","transects"
"44192","77°3.32'W","38°56.85'N","19-Jul-89","transect"
"96870","77°2.72'W","38°56.04'N","20-Jul-89","transect"
"160627","77°0.47'W","38°55.07'N","21-Jul-89","transect1"
"151284","77°3.62'W","38°55.2'N","25-Jul-89","transect"
"157918","77°3.64'W","38°55.1'N","02-Aug-89","transect4"
"125676","77°3.73'W","38°55.6'N","04-Aug-89","transect"
"193351","77°0.3'W","38°54.56'N","06-Aug-89","Transect1"
"114503","77°1.83'W","38°55.77'N","12-Aug-89","transect_2"
"76167","77°1.29'W","38°56.36'N","15-Aug-89","transect "
"196481","77°2.06'W","38°54.51'N","25-Aug-89","transect"
"134557","77°0.47'W","38°55.47'N","02-Sep-89","transect"
"180810","77°2.33'W","38°54.75'N","08-Sep-89","Transect5"
"37197","77°2.25'W","38°56.96'N","09-Sep-89","transect"
"12077","77°2.23'W","38°57.34'N","15-Sep-89","transect"
"30472","77°3.08'W","38°57.06'N","18-Sep-89","transect"
"136145","77°3.35'W","38°55.44'N","19-Sep-89","transect"
"166870","77°4.14'W","38°54.96'N","30-Sep-89","transect"
"188542","77°0.95'W","38°54.64'N","02-Oct-89","Transect2"
"94340","77°4.22'W","38°56.08'N","11-Oct-89","transect"
"197913","77°1.97'W","38°54.49'N","14-Oct-89","transect"
"204028","77°2.41'W","38°54.4'N","19-Oct-89","transect"
"211804","77°0.61'W","38°54.28'N","23-Oct-89","transect"
"97157","77°0.04'W","38°56.04'N","25-Oct-89","transect"
"109685","77°2.56'W","38°55.84'N","27-Oct-89","transect"
"138784","77°0.83'W","38°55.4'N","10-Nov-89","first_transect"
"182747","77°1.95'W","38°54.72'N","12-Nov-89","transect"
"44660","77°3.38'W","38°56.84'N","13-Nov-89","Transect"
"73066","77°3.7'W","38°56.41'N","17-Nov-89","transect"
"16640","77°3.88'W","38°57.27'N","15-Dec-89","transect"
"82209","77°2.41'W","38°56.27'N","20-Dec-89","second_transect"
"100339","77°1.31'W","38°55.99'N","26-Dec-89","transect"
"27333","77°1.4'W","38°57.11'N","30-Dec-89","second_transect"
"85697","77°0.83'W","38°56.22'N","04-Jan-90","transect1"
"121417","77°3.67'W","38°55.66'N","05-Jan-90","transect"
"75370","77°4.31'W","38°56.37'N","08-Jan-90","transect"
"24461","77°1.67'W","38°57.15'N","18-Jan-90","transect3"
"119553","77°3.37'W","38°55.69'N","20-Jan-90","Transect5"
"145180","77°3.08'W","38°55.3'N","29-Jan-90","first_transect"
"196729","77°4.17'W","38°54.51'N","31-Jan-90","transect"
"216905","77°1.67'W","38°54.2'N","04-Feb-90","transect"
"193832","77°0.24'W","38°54.56'N","11-Feb-90","transect"
